"","dataset","sampleID","G.check","XIST_214218_s_at_129641","XIST_221728_x_at_122150","XIST_224588_at_119311","XIST_224589_at_119310","XIST_224590_at_119309","XIST_227671_at_116233","KDM5D_206700_s_at_137012","RPS4Y1_201909_at_141801","G.kmean","KMvsGEO","medianFemale","medianMale","medianF_M","G.medianF_M","Kmean.Median"
"2457","GSE55609","GSE55609_Biomat_13","female",6.56919894564192,7.84906212229266,9.49142812255839,7.12381055186416,7.65650930015479,6.04811185428206,4.32668523997472,5.86802127800524,"female","female",7.39015992600948,5.09735325898998,2.2928066670195,"female","female"
"2458","GSE55609","GSE55609_Biomat_14","female",7.65602588946477,9.15108820153755,10.3647110375767,8.27667655640503,7.63340439377511,6.87309220534775,3.68000094133593,4.85031919073588,"female","female",7.9663512229349,4.26516006603591,3.70119115689899,"female","female"
"2459","GSE55609","GSE55609_Biomat_15","female",6.31871980279244,7.60051639891906,8.31847393302324,6.61813459247523,5.582412120446,5.37954843987876,3.93803483696298,6.03155732826669,"female","female",6.46842719763383,4.98479608261484,1.483631115019,"female","female"
"2460","GSE55609","GSE55609_Biomat_16","female",6.28371904935907,7.32763132685019,8.12407021917139,5.83969162302644,5.76796691817895,5.80010016082594,4.65618174811274,6.91167475571874,"female","female",6.06170533619276,5.78392825191574,0.277777084277016,"female","female"
"2461","GSE55609","GSE55609_Biomat_17","male",4.4087448538261,5.1207863911541,5.6320906195412,4.41050314251557,3.76257147952704,4.49630260614373,6.66712380548482,10.5672369005491,"male","male",4.45340287432965,8.61718035301696,-4.16377747868731,"male","male"
"2462","GSE55609","GSE55609_Biomat_18","female",8.30007053411704,9.67605529771133,10.5582694407233,8.7181294543599,8.21767166913421,7.06480559886578,3.84190017196903,5.59265612211002,"female","female",8.50909999423847,4.71727814703952,3.79182184719895,"female","female"
"2463","GSE55609","GSE55609_Biomat_19","male",4.67552743194973,5.60488459046258,5.14657258630616,4.3805360219604,4.05961162749702,4.79825428333594,6.72283820224506,10.4380994555522,"male","male",4.73689085764283,8.58046882889863,-3.84357797125579,"male","male"
"2464","GSE55609","GSE55609_Biomat_2","female",5.98679290027534,7.57019174868342,7.56133738543784,6.33457987421366,5.22331469112282,5.77728333150881,4.76987375357102,7.02837654390134,"female","female",6.1606863872445,5.89912514873618,0.261561238508319,"female","female"
"2465","GSE55609","GSE55609_Biomat_20","male",3.82981664102183,4.91703412715955,4.65539959628788,3.94906347643081,3.41784352476654,4.69341700628397,7.31835124508763,11.392440812224,"male","male",4.30223153635935,9.35539602865581,-5.05316449229647,"male","male"
"2466","GSE55609","GSE55609_Biomat_21","male",3.63146839878591,5.00451181374421,4.84443950395342,3.73512530483395,3.18459118709461,4.70382778292055,6.70346913565169,10.4128312281637,"male","male",4.21947654387725,8.5581501819077,-4.33867363803045,"male","male"
"2467","GSE55609","GSE55609_Biomat_22","male",3.81605082938486,4.73466626848108,5.11185459746944,4.89893165535316,3.3188771027087,4.51123435541229,5.96405320171224,9.36868589047719,"male","male",4.62295031194668,7.66636954609471,-3.04341923414803,"male","male"
"2468","GSE55609","GSE55609_Biomat_23","male",4.06742138522305,4.96920055849895,5.28053482588792,3.68076823252371,3.30876741414488,4.16022103854565,6.49186736983063,10.8272301378254,"male","male",4.11382121188435,8.65954875382801,-4.54572754194366,"male","male"
"2469","GSE55609","GSE55609_Biomat_24","female",8.17579267775157,9.40232114878736,10.3285777258522,7.99798613605832,7.59971774799931,6.57890084085822,3.55989890032103,4.99686514459783,"female","female",8.08688940690494,4.27838202245943,3.80850738444551,"female","female"
"2470","GSE55609","GSE55609_Biomat_3","female",4.6000211171157,5.1239166017991,5.81823463309692,4.66215157278702,3.68512191985397,4.24606435007621,4.11448455023323,5.53778295317982,"male","disagree",4.63108634495136,4.82613375170653,-0.195047406755165,"male","male"
"2471","GSE55609","GSE55609_Biomat_4","female",7.92850005825806,9.18097010876814,9.75532925429775,8.33873408474553,7.5988162350221,6.93357897998158,4.42597963435612,6.41052240394081,"female","female",8.1336170715018,5.41825101914847,2.71536605235333,"female","female"
"2472","GSE55609","GSE55609_Biomat_5","female",8.54230740984006,9.72934022033446,10.6962032844147,8.54103695843054,8.32355623948224,7.51564923184709,3.71553730311924,4.96723398842195,"female","female",8.5416721841353,4.3413856457706,4.20028653836471,"female","female"
"2473","GSE55609","GSE55609_Biomat_6","female",6.10798802518443,7.27403841778454,8.19631655913975,6.4326356060852,6.2836374649936,5.80936166599165,4.58024746757226,6.75414348262001,"female","female",6.3581365355394,5.66719547509613,0.690941060443265,"female","female"
"2474","GSE55609","GSE55609_Biomat_7","female",3.61366467902518,4.37948511930005,5.2096148552857,3.84180561307604,3.15331198519681,4.17033657980531,4.26825652850723,6.18359008392024,"male","disagree",4.00607109644068,5.22592330621374,-1.21985220977306,"male","male"
"2475","GSE55609","GSE55609_Biomat_8","male",4.13812896489014,5.18608211289609,5.88548470461095,4.43210701679878,3.93679876457218,4.49165223746055,4.01593338469174,5.63672767159439,"male","male",4.46187962712967,4.82633052814307,-0.3644509010134,"male","male"
"2476","GSE55609","GSE55609_Biomat_9","male",3.24833777709713,4.51596102902523,3.90415175169885,3.43185100548162,2.8291843894421,4.0854464696448,7.59091798352641,11.8518644990902,"male","male",3.66800137859024,9.7213912413083,-6.05338986271807,"male","male"
"2477","GSE6575","GSE6575_bioMaterial_1","male",3.03269785714286,3.04584366071429,3.33606428571429,2.77087267857143,2.53887446428571,3.28438267857143,6.93872383928571,11.4916542857143,"male","male",3.03927075892858,9.21518906250001,-6.17591830357143,"male","male"
"2478","GSE6575","GSE6575_bioMaterial_10","male",2.99391910714286,3.34003214285714,3.055535,2.74860464285714,2.73702321428571,3.05520107142857,6.81804535714286,10.6382983928571,"male","male",3.02456008928571,8.72817187499998,-5.70361178571426,"male","male"
"2479","GSE6575","GSE6575_bioMaterial_11","male",2.80031125,3.17244428571429,3.28087089285714,2.54496089285714,2.57496660714286,3.15122214285714,6.60251285714286,11.0310571428571,"male","male",2.97576669642857,8.81678499999998,-5.84101830357141,"male","male"
